"만나이_생활연령기준","총 자녀수","보육료 및 교육비 외 지원액 - 시간제보육료","보육료 및 교육비 외 지원액 - 양육수당","보육료 및 교육비 외 지원액 - 아이돌보미 비용","보육료 및 교육비 외 지원액 - 바우처(학습지 등)","보육료 및 교육비 외 지원액 - 기타","보육료 및 교육비 외 지원 총액","아이와의 시간- 어머니 평일","아이와의 시간- 어머니 주말","아이와의 시간- 아버지 평일","아이와의 시간- 아버지 주말","기관이용 기간","차액 보육료/교육료","특별활봉비/방과후과정 특성화활동비","현장학습비, 행사비 등","차량운행비","(유치원)방과후과정비(종일반비)","교재비","급간식비","보육/교육기관 총 비용: 추가보육료(납부현금 소계)","보육/교육기관 총 비용: 총보육료"
3,1,,,,,,,9,18,0.5,16,15,0,22,20,0,0,15,0,57,57
3,1,,,,110,,110,6,14,0,4,10,0,90,0,0,0,0,0,135,135
3,1,,,,160,,160,7,16,888,888,33,0,40,0,0,0,0,0,40,40
3,1,,,,30,,30,7,10,2,6,15,0,40,0,0,0,0,0,40,40
3,1,,100,,,,100,0,9,2,8,6,357,0,0,0,0,40,66,106,463
3,1,,100,,,,100,10,10,3,5,,,,,,,,,,
3,1,,100,,,,100,14,14,2,10,,,,,,,,,,
3,1,,100,,,,100,14,14,4,14,,,,,,,,,,
3,1,,100,,,,100,15,10,2,15,,,,,,,,,,
3,1,,100,,,,100,16,16,3,14,,,,,,,,,,
3,1,,100,,,,100,16,16,6,6,,,,,,,,,,
3,1,,100,,,,100,16,16,888,888,,,,,,,,,,
3,1,,100,,,,100,4,14,1,6,10,800,0,0,0,0,0,0,0,800
3,1,,100,,,,100,4,4,2,3,,,,,,,,,,
3,1,,100,,,,100,5,14,3,14,9,1000,0,0,0,0,0,0,0,1000
3,1,,100,,,,100,6,12,2,12,,,,,,,,,,
3,1,,100,,,,100,6,12,3,8,,,,,,,,,,
3,1,,100,,,,100,6,6,1,1,,,,,,,,,,
3,1,,100,,,,100,8,12,1,2,,,,,,,,,,
3,1,,100,,,,100,8,8,8,8,22,800,800,0,0,0,0,0,800,1600
3,1,100,,,,,100,7,16,4,16,15,500,50,100,100,150,300,0,700,1200
3,1,200,,,,,200,888,888,888,888,20,0,0,20,0,0,30,20,70,70
3,2,,,,,,,0,0,14,7,25,0,50,10,15,0,0,0,75,75
3,2,,,,,,,0,12,2,12,44,0,20,0,0,0,0,0,20,20
3,2,,,,,,,0,14,0,14,5,195,150,0,0,0,0,0,150,345
3,2,,,,,,,10,10,1,3,17,0,60,20,0,0,0,20,100,100
3,2,,,,,,,10,10,2,10,6,0,30,17,0,0,0,0,47,47
3,2,,,,,,,10,10,3,4,8,10,0,0,0,0,0,0,0,10
3,2,,,,,,,10,10,4,8,18,20,65,0,0,0,0,0,65,85
3,2,,,,,,,10,12,4,10,26,0,72,0,0,0,0,0,72,72
3,2,,,,,,,10,12,5,12,13,100,10,0,0,0,0,0,10,110
3,2,,,,,,,10,13,10,1,6,0,60,0,0,0,0,0,60,60
3,2,,,,,,,10,14,1,6,7,370,0,0,0,0,0,0,0,370
3,2,,,,,,,10,14,3,14,17,0,100,0,0,0,0,0,100,100
3,2,,,,,,,10,14,9,14,20,0,0,0,0,0,0,0,0,0
3,2,,,,,,,10,15,1,2,1,0,0,0,0,0,15,0,15,15
3,2,,,,,,,10,15,3,5,20,0,0,40,20,0,0,45,105,105
3,2,,,,,,,10,16,2,4,18,0,20,0,0,0,0,0,20,20
3,2,,,,,,,10,16,3,6,18,0,30,8,0,0,0,0,38,38
3,2,,,,,,,10,16,5,10,34,0,0,6,50,0,0,0,56,56
3,2,,,,,,,10,16,8,10,5,0,60,0,0,0,0,0,60,60
3,2,,,,,,,10,17,4,4,17,0,58,0,0,0,0,0,58,58
3,2,,,,,,,10,20,3,10,17,0,50,20,10,0,10,10,100,100
3,2,,,,,,,10,8,2,10,7,765,0,0,15,0,0,20,35,800
3,2,,,,,,,12,12,1,4,25,100,100,10,0,0,0,0,110,210
3,2,,,,,,,12,12,2,12,18,0,75,0,0,0,0,0,75,75
3,2,,,,,,,12,12,4,8,21,0,45,0,0,0,0,0,45,45
3,2,,,,,,,12,12,5,5,6,0,10,0,0,0,0,0,10,10
3,2,,,,,,,12,12,6,6,14,0,50,10,0,0,0,0,60,60
3,2,,,,,,,12,14,4,5,10,120,0,0,0,0,0,0,0,120
3,2,,,,,,,12,15,4,15,22,0,0,5,10,0,0,0,15,15
3,2,,,,,,,12,15,8,15,7,0,85,15,25,0,0,0,134,134
3,2,,,,,,,13,15,15,2,33,0,50,0,0,0,0,0,50,50
3,2,,,,,,,13,16,6,10,29,0,100,0,0,0,0,0,100,100
3,2,,,,,,,13,18,5,12,18,0,80,8,0,0,0,0,88,88
3,2,,,,,,,14,14,10,14,9,0,100,0,0,0,0,0,100,100
3,2,,,,,,,14,14,14,14,28,0,10,0,0,0,0,0,18,18
3,2,,,,,,,14,16,1,2,7,0,81,5,0,0,0,0,86,86
3,2,,,,,,,14,16,12,3.5,24,0,50,0,0,0,0,0,50,50
3,2,,,,,,,14,16,8,16,21,100,0,0,0,0,0,0,0,100
3,2,,,,,,,14,20,14,3,30,0,50,0,10,0,0,0,60,60
3,2,,,,,,,15,12,12,3.5,6,132,0,0,40,0,0,0,40,172
3,2,,,,,,,15,12,7,7,4,0,45,0,0,0,0,0,45,45
3,2,,,,,,,15,14,12,14,21,0,30,0,10,0,0,0,40,40
3,2,,,,,,,15,16,2,5,24,0,85,0,0,0,0,0,85,85
3,2,,,,,,,15,18,6,6,30,0,80,0,0,0,0,0,80,80
3,2,,,,,,,15,6,5,10,29,0,18,0,30,0,0,0,48,48
3,2,,,,,,,16,10,5,10,21,20,50,10,0,0,0,0,60,80
3,2,,,,,,,16,14,2,10,8,0,75,16,0,0,0,0,91,91
3,2,,,,,,,16,14,4,8,19,0,45,0,0,0,0,0,45,45
3,2,,,,,,,16,16,2,16,6,92,25,0,40,0,30,60,155,247
3,2,,,,,,,16,16,2,6,4,400,40,10,20,0,0,0,70,470
3,2,,,,,,,16,6,0,10,19,0,120,20,0,0,0,0,140,140
3,2,,,,,,,17,11,12,12,30,130,130,0,0,0,0,0,130,260
3,2,,,,,,,17,12,12,10,17,0,0,0,25,0,20,0,45,45
3,2,,,,,,,18,6,3,3,8,0,30,0,0,0,0,0,30,30
3,2,,,,,,,2,12,2,12,32,0,45,0,0,0,0,0,45,45
3,2,,,,,,,2,14,2,14,30,0,39,0,0,0,0,0,39,39
3,2,,,,,,,2,14,2,14,6,4,25,0,0,22,0,31,78,82
3,2,,,,,,,2,15,2,15,12,0,0,10,0,0,0,0,10,10
3,2,,,,,,,2,4,2,6,30,0,100,10,0,0,30,0,140,140
3,2,,,,,,,2,5,6,12,18,0,0,0,0,0,0,0,11,11
3,2,,,,,,,3,10,0,5,8,0,0,0,20,0,0,0,20,20
3,2,,,,,,,3,10,2,3,24,0,55,0,0,0,0,0,55,55
3,2,,,,,,,3,14,3,14,24,0,60,0,0,0,0,0,60,60
3,2,,,,,,,3,14,3,14,27,0,80,7,0,0,7,0,94,94
3,2,,,,,,,3,14,3,14,33,0,40,0,0,0,0,0,40,40
3,2,,,,,,,3,15,1,15,9,280,30,0,0,30,150,0,210,490
3,2,,,,,,,3,16,1,6,27,0,140,0,0,0,0,30,170,170
3,2,,,,,,,3,18,1,18,28,0,50,20,0,0,0,0,70,70
3,2,,,,,,,3,18,2,18,6,0,110,0,0,0,0,10,120,120
3,2,,,,,,,3,6,3,4,32,0,0,0,0,0,0,0,0,0
3,2,,,,,,,3,8,3,8,29,0,85,15,10,0,0,0,110,110
3,2,,,,,,,3,8,3,8,29,0,85,15,10,0,0,0,110,110
3,2,,,,,,,4,10,0,1,18,0,80,5,0,0,0,0,85,85
3,2,,,,,,,4,10,2,5,7,50,50,20,20,0,10,20,120,170
3,2,,,,,,,4,10,2,7,31,0,60,20,20,0,0,0,100,100
3,2,,,,,,,4,10,4,10,15,0,52,20,0,0,0,0,72,72
3,2,,,,,,,4,12,1,12,5,10,80,0,0,0,0,0,80,90
3,2,,,,,,,4,12,2,2,37,0,20,5,0,0,0,0,25,25
3,2,,,,,,,4,12,3,3,4,0,40,0,0,0,0,0,40,40
3,2,,,,,,,4,12,4,12,31,0,100,10,0,0,0,0,110,110
3,2,,,,,,,4,13,1,13,19,0,45,0,0,0,0,0,45,45
3,2,,,,,,,4,13,4,13,24,0,0,20,0,0,0,0,20,20
3,2,,,,,,,4,14,3,11,11,0,50,10,0,0,0,10,70,70
3,2,,,,,,,4,14,3,12,18,0,50,0,0,0,0,0,50,50
3,2,,,,,,,4,14,4,14,41,0,50,0,0,0,0,0,50,50
3,2,,,,,,,4,15,0,5,5,0,40,0,0,0,0,0,40,40
3,2,,,,,,,4,15,2,15,9,0,60,40,0,0,0,0,100,100
3,2,,,,,,,4,18,1,2,24,0,45,0,0,0,0,0,45,45
3,2,,,,,,,4,18,3,8,32,150,50,0,0,0,0,0,50,200
3,2,,,,,,,4,18,6,18,26,0,84,20,0,0,0,0,104,104
3,2,,,,,,,4,4,2,2,21,0,70,0,0,0,0,0,70,70
3,2,,,,,,,4,7,2,4,6,60,60,0,0,20,0,0,80,140
3,2,,,,,,,4,7,2,5,36,0,60,10,0,0,10,0,80,80
3,2,,,,,,,4,8,3,6,21,0,0,0,0,0,0,10,10,10
3,2,,,,,,,4,8,4,8,7,0,64,0,0,0,0,0,64,64
3,2,,,,,,,5,10,1,2,31,0,30,0,0,0,40,0,70,70
3,2,,,,,,,5,10,1,2,34,0,37,15,0,0,20,0,72,72
3,2,,,,,,,5,10,2,10,6,130,75,0,0,0,0,0,75,205
3,2,,,,,,,5,10,2,5,25,0,0,10,0,0,0,0,10,10
3,2,,,,,,,5,10,2,7,5,50,90,30,0,50,0,0,170,220
3,2,,,,,,,5,10,3,10,6,70,70,0,0,0,70,0,140,210
3,2,,,,,,,5,10,3,3,22,0,100,0,0,0,50,0,150,150
3,2,,,,,,,5,10,4,10,13,0,140,40,0,0,110,30,320,320
3,2,,,,,,,5,10,5,10,37,20,0,0,0,0,0,0,0,20
3,2,,,,,,,5,10,6,10,30,0,38,0,0,0,0,0,38,38
3,2,,,,,,,5,12,1,12,7,130,90,20,20,0,0,0,130,260
3,2,,,,,,,5,12,1,2,27,0,48,0,0,0,0,0,48,48
3,2,,,,,,,5,12,2,10,19,0,45,0,0,0,0,0,45,45
3,2,,,,,,,5,12,2,4,25,0,30,0,0,0,0,0,30,30
3,2,,,,,,,5,12,3,12,18,0,54,0,0,0,0,0,54,54
3,2,,,,,,,5,12,3,12,6,0,0,0,0,0,0,0,0,0
3,2,,,,,,,5,12,4,10,18,0,45,0,0,0,0,0,45,45
3,2,,,,,,,5,12,4,10,31,0,50,0,40,0,20,0,110,110
3,2,,,,,,,5,12,4,12,15,0,30,0,0,0,0,0,30,30
3,2,,,,,,,5,12,7,12,18,0,0,0,0,0,0,0,0,0
3,2,,,,,,,5,12,888,888,11,0,30,5,0,0,0,0,35,35
3,2,,,,,,,5,14,1,8,23,0,41,0,0,0,20,0,61,61
3,2,,,,,,,5,14,2,14,7,0,30,10,0,0,15,0,55,55
3,2,,,,,,,5,14,2,2,22,0,78,20,0,0,0,0,98,98
3,2,,,,,,,5,14,3,14,5,150,60,0,0,0,0,0,60,210
3,2,,,,,,,5,14,3,14,8,0,60,0,0,0,0,0,60,60
3,2,,,,,,,5,14,4,10,20,0,0,30,20,0,50,0,100,100
3,2,,,,,,,5,14,4,12,12,200,0,0,0,0,0,0,0,200
3,2,,,,,,,5,14,4,14,6,0,40,0,0,0,0,0,40,40
3,2,,,,,,,5,14,5,14,18,0,0,0,0,0,0,0,0,0
3,2,,,,,,,5,14,5,14,6,0,30,0,0,0,0,0,30,30
3,2,,,,,,,5,14,6,14,32,0,0,40,0,0,0,12,52,52
3,2,,,,,,,5,15,0,5,30,0,0,0,0,0,0,0,0,0
3,2,,,,,,,5,15,1,10,29,0,30,0,0,0,10,0,40,40
3,2,,,,,,,5,15,3,10,31,0,72,16,0,0,0,0,88,88
3,2,,,,,,,5,15,3,15,5,130,0,0,0,0,0,0,0,130
3,2,,,,,,,5,15,3,5,30,0,40,0,0,0,0,0,60,60
3,2,,,,,,,5,16,4,16,25,0,70,0,0,0,0,0,70,70
3,2,,,,,,,5,16,5,6,2,0,40,0,0,0,0,0,40,40
3,2,,,,,,,5,18,0,18,30,0,0,0,0,0,0,0,0,0
3,2,,,,,,,5,5,5,5,17,0,100,40,0,0,0,0,140,140
3,2,,,,,,,5,6,4,12,17,0,60,0,0,0,0,0,60,60
3,2,,,,,,,5,7,5,7,28,0,60,0,20,0,0,20,100,100
3,2,,,,,,,5,7,5,7,30,0,90,0,0,0,0,0,90,90
3,2,,,,,,,5,9,5,9,30,0,68,0,0,0,0,0,68,68
3,2,,,,,,,6,10,0,1,9,0,80,0,25,0,0,0,105,105
3,2,,,,,,,6,10,0,4,30,0,0,0,0,0,70,0,70,70
3,2,,,,,,,6,10,1,2,18,0,70,8,0,0,60,8,146,146
3,2,,,,,,,6,10,1,2,25,0,10,0,0,0,43,0,53,53
3,2,,,,,,,6,10,1,3,30,0,20,0,0,0,20,0,40,40
3,2,,,,,,,6,10,3,3,24,35,40,30,0,0,0,0,70,105
3,2,,,,,,,6,10,3,3,24,35,40,30,0,0,0,0,70,105
3,2,,,,,,,6,10,3,4,18,0,20,0,0,0,0,0,20,20
3,2,,,,,,,6,10,3,5,29,80,60,7,0,0,0,0,67,147
3,2,,,,,,,6,11,3,12,6,264,0,0,0,100,0,0,100,364
3,2,,,,,,,6,12,1,4,5,0,20,20,0,0,0,0,40,40
3,2,,,,,,,6,12,2,2,6,0,28,0,0,0,0,0,28,28
3,2,,,,,,,6,12,2,4,24,18,20,0,0,0,0,0,20,38
3,2,,,,,,,6,12,3,10,6,0,0,0,0,0,0,0,0,0
3,2,,,,,,,6,12,3,6,24,0,45,10,0,0,0,0,55,55
3,2,,,,,,,6,12,4,8,18,0,80,0,0,0,0,0,80,80
3,2,,,,,,,6,12,6,12,19,0,60,20,0,0,0,0,80,80
3,2,,,,,,,6,12,6,12,23,0,0,0,0,0,0,0,0,0
3,2,,,,,,,6,13,2,13,6,155,75,0,25,0,0,0,100,255
3,2,,,,,,,6,13,3,8,33,60,100,0,0,0,0,0,100,160
3,2,,,,,,,6,14,0.3,10,24,0,0,0,0,0,0,0,0,0
3,2,,,,,,,6,14,1,2,22,0,30,10,0,0,20,0,60,60
3,2,,,,,,,6,14,1,2,26,0,0,0,0,0,0,0,0,0
3,2,,,,,,,6,14,2,10,30,0,60,10,10,0,0,30,110,110
3,2,,,,,,,6,14,2,10,6,0,30,5,0,0,0,15,50,50
3,2,,,,,,,6,14,3,14,16,100,75,10,0,0,10,0,95,195
3,2,,,,,,,6,14,3,14,6,0,100,0,0,0,0,0,100,100
3,2,,,,,,,6,14,3,14,6,0,100,0,0,0,0,0,100,100
3,2,,,,,,,6,14,3,14,6,189,100,10,60,100,5,95,370,559
3,2,,,,,,,6,14,3,14,7,210,90,0,0,0,0,0,90,300
3,2,,,,,,,6,14,4,10,18,0,15,0,0,0,15,0,30,30
3,2,,,,,,,6,14,4,14,6,0,20,0,0,0,0,0,20,20
3,2,,,,,,,6,14,5,10,20,0,0,0,0,0,0,0,0,0
3,2,,,,,,,6,14,6,14,18,0,50,0,0,0,0,0,50,50
3,2,,,,,,,6,14,6,14,24,0,0,20,0,0,0,0,20,20
3,2,,,,,,,6,14,6,14,28,0,80,0,0,0,0,0,80,80
3,2,,,,,,,6,14,6,14,30,0,70,10,15,0,0,0,95,95
3,2,,,,,,,6,15,2,10,28,0,85,0,25,0,0,0,110,110
3,2,,,,,,,6,15,3,10,6,0,40,30,0,0,0,0,70,70
3,2,,,,,,,6,15,6,14,6,0,0,0,0,0,0,0,0,0
3,2,,,,,,,6,16,1,2,27,45,66,20,0,0,20,0,106,151
3,2,,,,,,,6,16,4,15,25,0,65,10,20,0,0,0,95,95
3,2,,,,,,,6,17,2,1,14,0,45,0,15,0,0,0,60,60
3,2,,,,,,,6,6,1,1,31,0,40,20,10,0,0,10,80,80
3,2,,,,,,,6,6,3,3,28,0,0,0,0,0,0,10,10,10
3,2,,,,,,,6,6,4,3,31,0,60,10,0,0,0,10,80,80
3,2,,,,,,,6,8,1,1,37,0,40,0,0,0,0,0,40,40
3,2,,,,,,,6,9,4,9,12,130,0,0,0,0,0,0,0,130
3,2,,,,,,,7,0,10,0,22,0,60,30,30,0,50,20,190,190
3,2,,,,,,,7,10,1,2,18,0,30,0,25,0,0,30,85,85
3,2,,,,,,,7,10,2,5,6,140,0,0,10,0,0,0,10,150
3,2,,,,,,,7,10,2,8,16,0,54,20,0,0,0,0,74,74
3,2,,,,,,,7,10,3,10,7,67,64,40,0,0,0,0,104,171
3,2,,,,,,,7,12,1,10,6,0,45,0,0,0,0,0,45,45
3,2,,,,,,,7,12,1,2,18,0,35,0,0,0,0,0,35,35
3,2,,,,,,,7,12,10,10,23,0,40,0,0,0,0,0,40,40
3,2,,,,,,,7,12,2,10,19,0,85,20,0,0,5,0,110,110
3,2,,,,,,,7,12,3,12,17,0,32,0,0,0,0,0,32,32
3,2,,,,,,,7,12,4,12,18,0,30,0,30,0,0,0,60,60
3,2,,,,,,,7,13,0,13,14,0,0,0,0,0,0,0,0,0
3,2,,,,,,,7,13,2,13,5,450,0,0,0,0,0,0,0,450
3,2,,,,,,,7,14,1,1,11,0,0,0,0,0,0,0,0,0
3,2,,,,,,,7,14,1,14,6,0,81,0,0,0,0,0,81,81
3,2,,,,,,,7,14,1,8,5,0,0,5,0,0,0,0,5,5
3,2,,,,,,,7,14,14,14,8,0,30,0,0,0,0,0,30,30
3,2,,,,,,,7,14,14,14,8,0,30,0,0,0,0,0,30,30
3,2,,,,,,,7,14,2,10,7,0,30,0,0,0,0,0,30,30
3,2,,,,,,,7,14,2,14,31,19,110,26,0,0,0,0,166,185
3,2,,,,,,,7,14,2,14,32,0,80,0,0,0,0,0,80,80
3,2,,,,,,,7,14,2,14,6,322,0,0,0,0,0,0,0,322
3,2,,,,,,,7,14,2,7,13,0,50,10,20,0,0,0,80,80
3,2,,,,,,,7,14,4,13,25,0,30,8,0,0,0,0,38,38
3,2,,,,,,,7,14,4,15,1,17,45,0,0,0,0,0,45,62
3,2,,,,,,,7,14,5,14,23,0,76,0,0,0,0,0,76,76
3,2,,,,,,,7,14,5,14,24,220,220,0,0,0,0,0,220,440
3,2,,,,,,,7,14,5,6,24,0,40,0,25,0,0,0,65,65
3,2,,,,,,,7,14,7,14,16,0,0,0,0,0,0,0,0,0
3,2,,,,,,,7,15,0,0,6,220,50,0,0,0,0,0,50,270
3,2,,,,,,,7,15,1,15,17,0,0,0,0,0,0,0,0,0
3,2,,,,,,,7,15,2,4,28,0,60,0,0,0,0,0,60,60
3,2,,,,,,,7,15,2,5,6,0,30,0,0,0,0,30,60,60
3,2,,,,,,,7,15,3,10,19,0,72,40,0,0,0,0,112,112
3,2,,,,,,,7,15,3,5,24,0,60,0,0,0,0,0,60,60
3,2,,,,,,,7,15,5,15,32,0,0,0,0,0,0,0,0,0
3,2,,,,,,,7,16,15,16,33,0,55,0,0,0,0,30,85,85
3,2,,,,,,,7,16,2,4,21,0,20,0,20,0,0,0,40,40
3,2,,,,,,,7,16,3,16,21,0,45,0,0,0,0,0,45,45
3,2,,,,,,,7,16,3,16,24,0,50,13,0,0,0,0,63,63
3,2,,,,,,,7,16,3,5,20,0,45,0,0,0,0,0,45,45
3,2,,,,,,,7,16,4,16,30,0,0,0,20,0,0,0,20,20
3,2,,,,,,,7,16,4,5,5,0,0,0,0,0,0,0,0,0
3,2,,,,,,,7,7,2,2,12,0,50,0,25,0,25,0,100,100
3,2,,,,,,,7,7,2,2,33,0,30,10,0,0,0,30,70,70
3,2,,,,,,,7,7,2,3,21,0,30,10,10,0,0,0,50,50
3,2,,,,,,,7,7,2,4,17,0,80,20,0,0,0,10,110,110
3,2,,,,,,,7,7,2,4,22,0,50,10,0,0,0,0,60,60
3,2,,,,,,,7,7,7,7,17,0,40,20,10,0,10,10,90,90
3,2,,,,,,,7,7,7,7,6,0,100,10,30,0,30,30,200,200
3,2,,,,,,,8,10,2,3,25,0,85,0,20,0,0,0,105,105
3,2,,,,,,,8,10,2,6,21,0,75,10,0,0,0,0,85,85
3,2,,,,,,,8,10,3,10,14,0,70,10,0,0,0,0,80,80
3,2,,,,,,,8,10,4,10,19,0,85,0,0,0,0,0,85,85
3,2,,,,,,,8,10,4,10,29,0,30,0,0,0,0,0,30,30
3,2,,,,,,,8,10,4,5,32,30,21,30,0,0,0,0,51,81
3,2,,,,,,,8,10,5,10,36,0,30,0,0,0,0,0,30,30
3,2,,,,,,,8,10,6,8,32,0,0,0,0,0,0,0,0,0
3,2,,,,,,,8,12,1,2,6,0,0,0,0,0,0,0,20,20
3,2,,,,,,,8,12,2,4,25,0,100,0,0,0,0,0,100,100
3,2,,,,,,,8,12,3,5,6,0,0,0,0,0,0,0,0,0
3,2,,,,,,,8,12,4,10,24,159,10,15,0,0,0,15,40,199
3,2,,,,,,,8,12,5,10,24,0,30,0,0,0,0,0,30,30
3,2,,,,,,,8,12,7,3,17,0,0,0,0,0,0,0,0,0
3,2,,,,,,,8,12,888,888,8,0,30,0,0,0,0,0,30,30
3,2,,,,,,,8,13,2,13,4,0,40,10,0,0,0,0,50,50
3,2,,,,,,,8,13,2,13,7,255,0,0,0,0,0,0,0,255
3,2,,,,,,,8,13,2,2,6,182,40,0,0,0,0,0,40,222
3,2,,,,,,,8,13,2,2,6,182,40,0,0,0,0,0,40,222
3,2,,,,,,,8,13,3,13,6,300,0,0,0,0,0,0,0,300
3,2,,,,,,,8,13,4,13,6,0,28,0,0,0,0,0,28,28
3,2,,,,,,,8,14,1,4,18,0,20,0,0,0,28,0,48,48
3,2,,,,,,,8,14,2,14,18,0,0,0,20,0,0,0,20,20
3,2,,,,,,,8,14,2,14,18,0,85,30,0,0,60,0,175,175
3,2,,,,,,,8,14,2,14,19,0,10,0,0,0,0,0,10,10
3,2,,,,,,,8,14,3,14,30,0,10,0,0,0,0,0,10,10
3,2,,,,,,,8,14,4,12,10,0,0,0,0,0,0,0,0,0
3,2,,,,,,,8,14,4,14,6,0,80,20,0,0,0,0,100,100
3,2,,,,,,,8,14,4,8,7,0,20,0,0,0,0,0,20,20
3,2,,,,,,,8,14,5,10,24,0,50,0,0,0,0,0,50,50
3,2,,,,,,,8,14,6,10,30,0,0,0,0,0,0,0,0,0
3,2,,,,,,,8,14,6,12,6,0,30,0,0,0,0,0,30,30
3,2,,,,,,,8,14,8,10,10,0,0,30,0,0,0,0,30,30
3,2,,,,,,,8,14,8,14,9,194,30,0,0,0,0,6,36,230
3,2,,,,,,,8,15,0,15,32,0,40,20,0,0,0,0,60,60
3,2,,,,,,,8,15,1,2,32,20,140,0,25,0,0,0,165,185
3,2,,,,,,,8,15,3,5,21,0,46,0,0,0,0,0,46,46
3,2,,,,,,,8,15,4,15,17,0,40,20,0,0,0,0,60,60
3,2,,,,,,,8,15,6,7,9,0,20,0,0,0,0,0,20,20
3,2,,,,,,,8,15,888,888,8,0,30,0,0,0,0,0,30,30
3,2,,,,,,,8,16,0,5,23,240,0,0,0,0,0,0,0,240
3,2,,,,,,,8,16,1,3,28,0,45,10,0,0,0,0,55,55
3,2,,,,,,,8,16,2,3,5,140,131,15,0,0,40,0,186,326
3,2,,,,,,,8,16,3,16,20,0,0,0,0,0,0,0,0,0
3,2,,,,,,,8,16,3,16,30,0,60,0,0,0,0,0,60,60
3,2,,,,,,,8,16,3,5,28,0,35,10,0,0,10,0,55,55
3,2,,,,,,,8,16,4,10,19,0,60,0,0,0,0,0,60,60
3,2,,,,,,,8,16,4,15,19,0,30,0,0,0,0,0,30,30
3,2,,,,,,,8,16,4,16,18,67,110,0,0,0,0,20,130,197
3,2,,,,,,,8,16,5,16,7,160,150,0,40,0,0,0,190,350
3,2,,,,,,,8,16,888,888,29,0,90,10,0,0,0,10,110,110
3,2,,,,,,,8,17,2,5,15,0,30,10,0,0,5,0,45,45
3,2,,,,,,,8,6,3,10,20,0,40,40,0,0,0,0,95,95
3,2,,,,,,,8,8,1,12,29,20,50,0,0,0,0,0,50,70
3,2,,,,,,,8,8,1,2,19,0,60,15,0,0,15,0,90,90
3,2,,,,,,,8,8,2,3,23,0,60,0,0,0,0,0,60,60
3,2,,,,,,,8,8,2,3,34,0,0,0,0,0,0,0,0,0
3,2,,,,,,,8,8,5,5,32,0,30,10,10,0,0,10,60,60
3,2,,,,,,,8,9,2,4,6,165,60,20,0,60,0,0,140,305
3,2,,,,,,,888,888,1,20,24,0,20,0,0,0,0,0,20,20
3,2,,,,,,,888,888,2,3,16,0,45,0,0,0,0,0,45,45
3,2,,,,,,,888,888,3,5,17,0,20,0,0,0,0,0,40,40
3,2,,,,,,,888,888,5,12,18,0,0,0,0,0,0,0,0,0
3,2,,,,,,,9,12,1,12,23,0,0,0,0,0,0,0,0,0
3,2,,,,,,,9,13,2,13,32,0,0,0,0,0,0,0,30,30
3,2,,,,,,,9,13,6,13,12,220,0,0,0,0,0,0,0,220
3,2,,,,,,,9,14,1,14,22,0,96,28,0,0,0,0,124,124
3,2,,,,,,,9,14,1,6,6,70,70,0,0,0,0,0,70,140
3,2,,,,,,,9,14,5,1,6,0,34,0,0,0,0,0,34,34
3,2,,,,,,,9,14,5,1,6,0,34,0,0,0,0,0,34,34
3,2,,,,,,,9,14,5,12,24,0,35,20,0,0,0,30,85,85
3,2,,,,,,,9,14,5,14,13,0,40,10,0,0,0,0,50,50
3,2,,,,,,,9,15,2,15,19,0,0,10,0,0,0,0,10,10
3,2,,,,,,,9,15,4,15,27,0,50,0,0,0,0,0,50,50
3,2,,,,,,,9,15,5,10,18,0,0,0,0,0,0,0,0,0
3,2,,,,,,,9,15,5,5,4,0,20,5,0,0,20,0,45,45
3,2,,,,,,,9,16,0,0,6,0,60,5,0,0,0,0,65,65
3,2,,,,,,,9,16,1,1,19,0,40,0,0,0,0,0,40,40
3,2,,,,,,,9,16,2,3,4,0,0,0,0,0,0,0,0,0
3,2,,,,,,,9,16,3,16,8,0,80,23,0,0,0,0,103,103
3,2,,,,,,,9,17,3,17,17,0,60,0,0,0,0,0,60,60
3,2,,,,,,,9,19,2,19,22,0,75,40,0,0,0,0,135,135
3,2,,,,16,,16,9,14,3,14,5,0,0,0,26,0,0,0,26,26
3,2,,,,30,,30,7,14,1,14,6,0,60,0,0,0,0,0,60,60
3,2,,,,50,,50,10,12,5,10,12,0,36,0,0,0,0,0,36,36
3,2,,,,50,,50,8,14,5,8,19,0,0,0,0,0,0,0,0,0
3,2,,,,60,,60,8,12,3,12,28,0,56,0,0,0,0,0,56,56
3,2,,,70,,,70,6,12,8,12,35,0,120,0,0,0,0,0,120,120
3,2,,100,,,,100,0,12,0,1,,,,,,,,,,
3,2,,100,,,,100,10,10,2,10,,,,,,,,,,
3,2,,100,,,,100,10,10,7,2,,,,,,,,,,
3,2,,100,,,,100,10,14,3,5,,,,,,,,,,
3,2,,100,,,,100,12,12,2,6,,,,,,,,,,
3,2,,100,,,,100,12,12,3,12,,,,,,,,,,
3,2,,100,,,,100,12,12,4,12,,,,,,,,,,
3,2,,100,,,,100,12,12,4,8,,,,,,,,,,
3,2,,100,,,,100,12,14,4,10,,,,,,,,,,
3,2,,100,,,,100,13,13,2,13,,,,,,,,,,
3,2,,100,,,,100,14,14,3,14,,,,,,,,,,
3,2,,100,,,,100,14,14,7,14,,,,,,,,,,
3,2,,100,,,,100,15,15,1,15,,,,,,,,,,
3,2,,100,,,,100,16,16,2,10,,,,,,,,,,
3,2,,100,,,,100,17,17,3,17,,,,,,,,,,
